V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1.823919681,-1.618255835,-0.766253936,-0.837006797,-1.215481444,-0.121801204,-1.024127432,0.116235487,0.050310714,0.870914079,0.656084535,-0.541326992,-1.195952198,0.005515668,-0.318579449,1.446129987,-0.042361622,-0.433678011,0.690316918,0.23877978,0.45029947,0.891741555,0.041933453,0.771548885,-0.270104297,-0.155821311,-0.036720393,-0.026255966,169,0
-3.562582893,0.03549945,0.113261283,-2.187022179,-1.077108477,-1.160086826,0.194480638,0.569956603,1.442984723,-1.066102415,0.936953038,1.574300659,-0.215941743,0.287473779,-0.795788886,0.304016904,-0.647527469,0.404250347,-0.697969806,-0.88202495,0.044696418,0.506494788,0.000524828,0.574696164,0.243435656,-1.064284531,-0.582514971,0.579893745,85,0
0.651333525,-0.859315961,-0.133812327,0.343068145,-0.36195823,-0.197422434,0.337673317,-0.19196997,1.228523374,-0.646544861,2.473394879,-1.142822474,1.995793485,1.790287654,-1.058031591,-0.444303746,0.8158153,-0.43976402,-0.001921315,0.477778908,0.024727595,-0.178975274,-0.32452558,0.081387496,0.325149692,1.063060655,-0.162800879,0.024548313,300,0
0.89064661,-0.840638358,1.048072659,0.251983774,-1.277881247,0.170230862,-0.786240187,0.334141878,0.814233745,-0.154734863,1.310791886,0.465067885,-1.284004222,0.174106597,0.388874614,0.285563444,-0.073879762,0.047264698,-0.233462642,0.072493359,0.221872663,0.459196897,-0.075972675,0.286658556,-0.005483052,1.100034929,-0.053711709,0.021762937,127.3,0
1.429278859,-1.312527462,-0.770919837,-1.761130367,-0.547376514,0.104154648,-0.67191296,-0.083471639,-2.10556405,1.61886219,-0.444219935,-1.179367665,-0.09401382,0.127812136,-0.118299403,0.10435026,-0.217643453,0.973926921,0.759883567,-0.11503248,-0.215439115,-0.512443058,-0.333741214,-1.413867879,0.699419816,-0.063900335,-0.020679282,0.000379643,113.94,0
-0.54833076,0.388266377,1.748076325,0.403395886,0.689486933,0.143031339,0.67735178,-0.462447368,0.374089818,0.129844425,-1.459395518,-0.245943062,0.306273654,-0.871428182,-0.027585746,-0.621692173,-0.210400853,-0.110691968,1.409992004,0.181616258,-0.191446833,-0.036622655,-0.444605353,-0.515437498,0.573695047,0.555049276,-0.642569079,-0.405101825,5,0
-1.361784533,-0.677725021,1.069470391,-2.867106249,-0.871137939,0.110538584,-1.105096748,0.197283327,-1.639418864,1.482950578,0.045092521,-0.614855838,0.820030145,-0.695295045,-0.116132395,0.553916188,-0.485045114,1.151961546,-0.138501059,-0.65384983,-0.02050087,0.327013302,-0.11589639,-0.822713292,-0.70052234,-0.37581712,-0.689011847,-0.112390323,16.46,0
-0.56274507,-0.010745985,0.7313568,-1.199104551,1.294285231,-0.789266918,0.777146492,-0.209217489,0.317182958,-0.712545333,0.109594473,0.607300222,-0.499671916,-0.041509132,-1.834057014,-0.274293477,-0.799172292,0.263515335,0.021784022,-0.038747662,0.19546919,0.777845632,-0.325907235,-0.284814004,-0.033123193,0.006230482,-0.056730062,-0.066285015,1,0
1.870988264,0.547531858,-0.486997322,3.932423204,0.642863057,0.647966818,-0.079186852,0.021485269,0.30717401,1.156616186,1.242054541,-1.720553459,1.904220768,1.521733584,-2.976503967,0.609357542,-0.062116827,0.21064572,-1.264258395,-0.276257094,-0.018813131,0.315374739,0.112569332,0.710715374,0.10755345,0.000805183,-0.059702846,-0.058112131,10.58,0
-1.128542342,0.605660374,-0.432546814,-1.267495099,3.456256672,3.420477329,0.354514347,0.559195817,-0.275777888,0.164125634,0.157123705,-0.333600884,-0.244395651,0.322166922,1.66045053,-0.877202725,-0.289742664,0.043129721,0.795082539,0.147145813,0.153649487,0.669026748,-0.725379183,0.768212393,0.932272782,0.17178882,-0.211924356,-0.088238454,2.99,0
1.94094419,0.224901433,-1.884561659,1.275059439,0.632327986,-1.33613501,0.954189613,-0.572457029,-0.28106327,0.312962624,-0.627801963,0.60343707,0.727496938,0.663407792,0.150467184,-0.481805316,-0.452547948,-0.5773369,-0.45598892,-0.104752842,0.171674419,0.511598013,-0.083093218,-0.057900893,0.471842596,-0.486628677,-0.035895456,-0.051474268,70,0
-1.163209909,1.8196888,-1.219517363,-0.537836607,0.780607966,-1.016883814,0.95695618,-0.046698661,0.561721526,0.137596608,-1.177023342,-0.499729926,0.071311544,-1.087983525,0.805692026,0.204049971,0.292144675,0.968336511,0.06666362,0.362551348,0.130105376,0.876334701,-0.292197083,-0.794387238,-0.175361632,-0.123307755,0.36907538,0.234857607,20,0
0.843921298,-0.514871108,1.087399683,1.337155644,-0.888996157,0.555154347,-0.626060703,0.361756589,0.549697862,0.009705291,1.083504183,0.721373193,-0.719085298,0.136191813,0.228483243,0.238246035,-0.348470914,0.362132712,-0.587921594,0.046935144,0.268549874,0.635140902,-0.17075675,0.020308656,0.333484588,-0.240374751,0.052685192,0.041980743,127.79,0
-1.264833539,1.076056822,-1.128816398,-3.753203064,2.915877063,2.960887881,0.667422325,0.896591643,0.511835459,-0.285958576,-0.042573931,0.057089943,-0.478551732,0.18911705,-0.015790668,0.127011389,-0.876895929,-1.012232093,-1.037621943,0.351221843,-0.374111041,-0.945547121,-0.042573267,0.693485173,0.096673931,0.406280688,0.562421792,0.340463217,5,0
1.925051101,-0.783028201,-0.406853884,-0.581112063,-0.741447693,-0.103087383,-0.933851501,0.057243568,2.847169457,-0.650082307,1.726635575,-1.54583877,1.314549627,1.447320278,-0.692102239,0.222509779,0.155985555,0.891678436,0.262566762,-0.118565912,0.128538997,0.710038242,0.132102373,0.786588249,-0.310910756,0.697796743,-0.075273167,-0.0565117,47.77,0
-2.705609538,-1.280442377,2.369163616,0.590323018,-0.107430348,-0.191180952,1.288707587,-0.68309323,0.771491247,-0.139479261,-0.615973487,-0.251503862,-0.013833605,-1.053209711,0.356985203,0.45868791,-0.967333305,0.20228081,-0.691429214,-1.195703789,-0.333411823,0.805664412,0.542703845,0.438124468,0.759936915,-0.340264521,0.017939739,-0.655199976,243.25,0
-0.109548099,1.027679846,-1.220533408,-0.185190577,0.460273846,-0.949690963,0.854168957,0.163855238,-0.157681318,-1.274666628,-1.398093529,-0.766896237,-0.588304084,-0.480019737,0.784316151,0.436862183,0.473312668,1.126510722,0.062166383,-0.097817476,0.332310302,0.815522281,-0.067661516,-0.755229534,-0.269344882,-0.113264023,-0.008375269,0.065447791,75,0
2.243771212,-1.619879088,-0.236159002,-1.781235411,-1.393711028,0.639630092,-1.909519771,0.214918922,-0.933097394,1.607603078,0.169463365,0.289856619,1.628269244,-0.982278711,-0.642430075,0.257712672,-0.236937695,0.886487249,0.202887152,-0.300996295,-0.129410906,0.172037996,0.281543996,0.086616411,-0.440934958,-0.262971879,0.06377759,-0.037135852,14,0
1.558822026,-2.754938424,-3.142635354,-2.369034141,0.990048115,3.317270969,-0.899188622,0.583141142,-1.749720327,1.517874014,-0.085286876,-0.879841069,0.428846205,0.129605964,0.675312357,-0.607883465,0.311362208,0.039920893,-0.611763494,0.44274813,0.321772939,0.410756803,-0.239107826,0.741110483,-0.027708116,0.055824891,-0.06471142,0.002344894,408,0
-0.886659775,-0.394442818,3.182332756,-1.778722728,-1.591741406,-0.14094982,-0.045552048,0.041250215,0.200868413,-0.370952705,-0.649566674,-0.30699478,-0.213257401,-1.637735707,-1.859689097,0.568611228,0.637353376,-1.651941921,-0.120296921,0.358636705,0.130288417,0.738650858,-0.170969892,0.898426105,0.483139812,-0.204452559,0.133520056,-0.089277124,82.53,0
1.324370645,-2.508046833,-1.708465253,-0.373542302,-1.174714713,-0.239885569,-0.213674176,-0.14306996,0.126519976,0.672748259,-0.156355655,-0.504310255,-1.439070258,-0.024857212,-1.947264001,0.542948576,0.475614555,-0.6322061,1.200538306,0.74845628,0.730562884,1.344956028,-0.586119664,-0.306624491,0.286530032,0.256332208,-0.110412314,-0.012116846,450,0
-0.81980032,0.476866275,0.555657508,-1.535016279,2.290938191,4.235713818,-0.019072837,1.092167339,-0.008051477,-0.921867131,-0.14000349,-0.004407648,-0.199079243,0.059374659,1.119828842,-0.11275003,-0.45225854,-0.095891848,0.320131176,0.035019031,-0.170156716,-0.593111464,-0.207274849,0.669209946,0.328656258,-0.407068685,-0.011349989,0.049652027,46.96,0
-1.414801704,1.369290102,0.500958447,-1.35514208,-0.579126502,-0.859146565,0.015926388,0.546282733,0.260281876,-0.373559285,-1.080282621,0.124578788,0.331208056,0.14218643,0.528988146,0.923153516,-0.68611051,-0.198002836,-0.590418228,-0.025044379,-0.106871809,-0.373425807,-0.031530468,-0.111789489,-0.135162457,0.709994765,-0.395332593,-0.235306158,14.6,0
-1.612700294,-1.61480571,1.138566514,-0.801269006,2.328976264,0.561462149,-0.888751677,0.405722347,0.700674251,-0.319287578,0.866124221,0.869654757,-0.020494343,-0.356311029,-0.13962272,-0.174267397,-0.40597157,-0.7964048,-1.619383938,-0.410952046,0.262823794,1.196043858,-0.351965107,-1.401185833,-0.494692337,0.560505998,-0.022946858,-0.238884969,47.6,0
-0.434329351,1.814085233,-1.466286599,0.736235767,1.766008306,0.239503907,1.052156805,0.388797218,-1.209940058,-0.700483193,0.102827494,0.489401572,0.603713062,-0.733246396,-0.870134867,-0.12031747,0.827639951,1.105599457,1.209949256,0.125065336,0.063805035,0.361121764,-0.359994188,-0.450324726,0.206417045,-0.362176489,0.325783516,0.202541219,15.88,0
1.154562191,0.33613727,0.379169026,1.294882706,-0.049398249,-0.445334514,0.070806007,-0.17265295,1.28558097,-0.40682415,0.748363488,-2.319098992,1.458478453,1.890555149,0.455187252,-0.261948827,0.59492899,-0.302212045,-0.939568755,-0.17727475,-0.081707608,0.028007364,-0.078265851,0.022318632,0.576684406,-0.339509353,-0.002421018,0.014655925,30,0
-0.547435539,0.748291962,2.450256442,-0.209367268,0.127497747,-0.006731243,0.388443071,-0.08427409,1.312835294,-0.963425403,2.011636485,-2.092911109,1.135841779,1.54110629,-0.013020964,-0.142677329,0.158166523,0.95095244,0.730220039,0.035083683,-0.251402031,-0.31713074,-0.295302534,-0.097051471,0.193907218,-0.746050828,-0.082973597,-0.156548577,2.12,0
-3.32414694,-3.789281107,-1.574844594,-2.494950208,1.579850478,-0.518104052,0.40836886,0.646266151,-1.242011397,-0.79802674,0.743131887,1.122162877,0.627531224,0.878265427,-0.657847428,-2.069971632,0.200932506,0.162435497,-2.56022216,0.995794961,0.438043373,0.156069517,0.930194791,-1.40608268,-0.544496091,0.49543862,0.188883458,-0.247207854,418.9,0
-0.122625684,1.15937497,1.522840313,3.487087474,0.161024335,0.612512982,0.369673437,-0.123306972,-0.579193915,1.627619224,-1.557294615,-1.020162271,-0.621002167,-0.440847936,-0.352257561,0.583779876,-0.689337455,0.344749833,-0.906045606,-0.180190193,0.402434618,1.348386327,0.070669912,-0.032984213,-1.582818017,-0.020918954,-0.220930061,0.061248239,17.33,0
-2.531804102,2.103122764,-3.620685393,-0.420463935,2.541546425,3.041699799,-0.309839858,2.238680727,-1.216208618,-1.489074333,-0.586697228,0.244585543,-0.377309264,0.230450909,-0.495189352,0.160374627,1.442806905,0.250062811,-0.572882355,-0.69830311,0.266639533,0.121980052,-0.133265156,0.585949496,0.347862216,-0.576535543,-0.957007217,-0.120978386,21.56,0
-1.793807003,-1.139063386,1.629433023,1.016910935,1.952213548,-1.917363611,-0.858523036,0.19945018,-0.43930463,-0.398659032,0.212277544,-0.050844892,-0.336659027,-0.083411242,1.59258185,-0.310279185,0.720474756,-0.463906444,0.170546783,0.53550071,0.034453117,-0.516295453,0.46281265,0.342957575,-0.551034634,0.140420576,0.046749467,0.188943719,2.58,0
1.012464403,-0.362972651,0.693549514,0.562611658,-0.908911168,-0.845595694,-0.070540498,-0.3119053,1.907012032,-0.811442078,0.678590535,-1.482161294,2.358422885,1.089511176,-1.138647655,-0.513911741,0.999338761,-0.626069307,0.08965275,0.15105139,-0.16296019,-0.205139318,-0.121455897,0.780032442,0.360264259,1.037746945,-0.110292319,0.019186281,124.8,0
2.101359169,-0.885247984,-0.019706388,-0.810424169,-1.429294326,-0.832276892,-1.110466351,-0.093680492,-0.347833559,0.909531771,1.666166347,0.976383739,1.319478083,-0.486942581,-0.30114591,1.349828693,-0.135417227,-0.795585735,0.349385457,0.022979561,0.49323481,1.524275758,0.188727899,0.619306247,-0.262769396,-0.123342204,0.023262833,-0.048397716,0,0
0.271993996,-2.737118447,0.114183415,-0.090707538,-1.75000888,0.424753479,-0.381161506,-0.018582748,0.186178387,0.119399026,-1.727774588,-0.725651347,-0.037209813,-0.768516306,-0.495066188,1.116207992,0.377137115,-1.061624144,1.094268279,1.255533636,0.290923009,-0.335537082,-0.627308034,-0.52347669,0.284505576,-0.24607809,-0.060874462,0.117235992,598.52,0
1.413036263,-0.667259494,-1.606300631,-1.819332715,1.764911904,2.934907686,-0.621743171,0.63586572,-1.249996144,0.68259958,0.08429948,-0.677505837,0.100692473,0.233097944,0.665212499,1.21297412,-0.11633272,-1.462633416,1.154664606,0.270230115,-0.198036866,-0.942395764,0.024626281,0.982800624,0.553974099,-0.472662685,-0.024984085,0.012329573,52.29,0
1.979187001,-1.007412177,-0.034733071,-1.573956831,-1.270866755,-0.207371546,-1.254539132,0.193963489,2.424726002,-0.832606578,0.750839117,1.436598765,0.316910505,-0.225750209,0.957346754,0.23697553,-0.831794003,1.095730201,0.693228875,-0.144601327,0.283017278,1.089626782,0.127663886,-0.345609563,-0.333605288,-0.174026026,0.069793506,-0.042403376,9.99,0
1.238455064,0.134893399,0.3179123,0.49530275,-0.184475435,-0.333881854,-0.069686719,-0.00386928,0.173960191,-0.089130877,-0.437362145,-0.044111612,-0.356610772,0.388819709,1.388678239,0.148729941,-0.234133077,-0.786143506,-0.337832101,-0.155610917,-0.26055208,-0.75557625,0.12867451,-0.310945469,0.167661528,0.148750595,-0.018051874,0.010741716,3.56,0
-0.810468101,0.091694732,1.017233506,-2.145188076,0.33275769,-0.393896608,0.161393615,0.079976268,-0.989664311,-1.105456484,-0.87001718,-1.443400219,-0.082328666,-2.241142296,-0.170539087,1.956745536,1.037900216,-0.183837642,-0.21786517,0.26960294,0.24576958,0.480998391,-0.399654055,0.360560312,0.80824371,-0.06564304,0.010777742,0.093057949,49.9,0
1.666786376,-0.510117273,-0.708215735,0.920667191,0.574274613,1.9654218,-0.634816001,0.617337516,0.559367177,0.142144995,1.138972304,1.315444235,0.251928478,0.245091127,0.591083586,-0.255770247,-0.192548279,-1.009127257,-1.136084834,-0.137395703,-0.061819788,-0.179755071,0.382792937,-0.800727779,-0.592400795,-0.919246609,0.084666411,-0.030067451,82,0
1.973208762,-0.52902328,-0.848541809,0.089636003,-0.177168896,0.039950559,-0.466121741,0.033285842,1.10376707,-0.019467136,-1.505321877,-0.036740163,-0.018998703,-0.045327368,0.650837616,0.675823815,-0.774634721,-0.180292129,0.244627145,-0.056589321,-0.291682181,-0.896666142,0.346378602,0.013230826,-0.556741062,0.238543384,-0.056425795,-0.036183926,56.94,0
1.83897841,-0.81922886,-0.973340304,-0.031330589,-0.174240526,0.367038344,-0.531020779,0.07151565,0.837267177,0.166664645,-0.256151016,0.687915678,0.739652983,-0.016820371,0.246558242,1.123652138,-1.406951823,0.974685909,0.386648321,0.133626084,0.214557168,0.48848995,-0.096442072,-1.316237921,-0.228590954,0.703320402,-0.060710458,-0.051257039,124,0
1.493342119,-0.980063252,0.570087412,-1.23729025,-1.762276363,-1.231630206,-0.936144817,-0.242628358,-1.787539607,1.455485003,-0.275163445,-1.052633967,-0.09133687,-0.181431041,0.601193547,-0.472113448,0.658571003,-0.083575351,-0.364938761,-0.370829634,-0.198094511,-0.206717141,0.080140059,0.674045551,0.325092068,-0.224789951,0.026695018,0.023371339,15,0
1.211725369,0.345265191,0.190318045,0.923116452,0.015686451,-0.432605196,0.175002487,-0.115032119,-0.383357911,0.156298555,1.156426629,1.21859943,0.816495357,0.39952211,0.151254608,0.302116727,-0.844004837,0.348218862,0.034415074,-0.05399858,0.071555978,0.244345853,-0.168191434,0.039148075,0.727313665,-0.329102384,0.013706494,0.009884399,11.3,0
-1.046585536,1.775714595,1.126577645,0.103309118,0.043675885,-0.967925606,0.65546131,-0.174053356,1.339429841,0.018375248,0.943045251,-2.119594767,2.590242533,0.62659578,0.11523133,0.25784095,0.66271362,-0.014313819,-0.385051715,0.488054677,-0.503169966,-0.87211099,0.035494035,0.279467404,0.004984462,0.045971924,0.547482841,0.283544757,8.99,0
1.176086032,0.158533901,0.477145722,0.597177792,-0.078383224,0.030789341,-0.256365767,0.063673826,1.206005874,-0.293977384,2.224020286,-1.889039691,1.127334169,2.037575775,-0.041797593,0.31221945,0.262153603,-0.016001243,-0.265610388,-0.1709267,-0.351822754,-0.836048323,0.123843257,-0.382573794,0.104546325,0.089280269,-0.051110118,-0.003708312,14.19,0
-0.895846951,1.190189351,1.408793065,1.841971497,-1.431928988,0.304109389,-1.020953606,1.061687449,0.040008737,-0.362967324,-0.562238411,0.642835533,0.145186326,0.243424915,1.025684812,-0.776805683,1.06127067,-0.204849952,0.995039545,-0.20329898,0.203741094,0.520587087,0.155148125,0.406347228,-0.580816521,-0.257188384,-0.341032024,-0.070895952,9.99,0
-0.582800302,0.777489181,-0.167656646,-0.306836555,2.409538155,3.665771531,0.273431644,0.770505313,-0.620940196,-0.007684093,-0.240213672,-0.311082116,0.007215299,0.347572671,1.363760876,0.126746455,-0.74759959,0.5281926,0.837240581,0.031016078,0.012479492,-0.093305707,-0.090200729,0.993074971,-0.087491845,-0.420737832,-0.056516799,0.120444303,50,0
-0.162287582,-0.2263367,0.307107477,-2.941608132,0.285930012,-0.553267826,0.689129521,-0.196362038,-0.119697976,-0.040181633,-0.418987514,0.158639275,-0.977171384,-0.378534206,-3.103982111,-1.958558916,-0.312339109,1.102102021,-0.984033952,-0.555748733,-0.277831982,0.229046512,-0.275672667,-0.345039038,-0.38460189,0.775172652,0.192737113,0.002219525,2,0
-1.290056111,2.13591482,-0.585543544,1.094737028,-0.0880184,-0.288166204,0.855022192,0.355274967,0.163314774,-1.195933125,0.06875281,-1.884477141,3.610837404,0.8610799,0.085160837,0.315721041,1.364789774,0.830906099,0.408477193,-0.093193662,-0.119684797,-0.05753049,-0.212555569,-0.55186295,-0.024754265,-0.361842292,0.011110546,0.01725917,141.93,0
2.032885479,0.212203442,-1.765403029,0.458905582,0.51504023,-0.899534872,0.296367997,-0.305564302,0.320510695,-0.500185544,-0.297536869,0.685583337,1.113959127,-1.249734018,0.109130749,0.323891732,0.579516446,-0.35706719,-0.002832891,-0.04185154,-0.34893293,-0.891897522,0.31007747,0.581100927,-0.233803986,0.164009697,-0.057122508,-0.019925466,21.99,0
-1.743729502,0.404547245,2.191344299,-0.55900455,-0.354111168,-0.184182218,-0.364928877,0.485283633,0.630097435,-0.580855508,-0.743501143,-0.249687531,-0.811106758,-0.24647371,0.598436751,0.172895695,-0.071520302,-0.28100516,-0.850138894,-0.147778723,0.104515755,0.461562129,-0.519520094,0.146337958,0.180690149,0.633779458,-0.188356246,-0.293525822,1,0
0.301109029,-1.129827289,1.047014715,2.882748352,-0.786807952,1.597036084,-0.380086934,0.571967106,0.08139628,0.37681655,0.865096494,0.576691539,-1.219678491,0.033215269,-0.930172972,0.043210407,0.189733382,-0.651503573,-1.14932988,0.424241658,0.108714545,-0.294422964,-0.187208139,-0.299135321,-0.023831248,-0.083783105,-0.001841488,0.07640815,356.22,0
-0.864775283,1.69366909,1.276996289,2.881244154,0.272863436,0.463406869,0.557095993,0.469164869,-1.055431571,0.137127786,2.091251595,-2.517466574,0.940277918,2.644490671,-0.150774414,-0.383378372,1.152599901,0.33632413,0.684299878,0.031098964,0.039826783,0.1114987,-0.163569485,-0.05113019,0.322129021,0.330104005,-0.113120308,-0.005323779,53.73,0
1.339137906,-1.248093058,0.402472645,-1.390157549,-1.449480452,-0.541654536,-0.869562543,-0.236047737,-1.895466768,1.331256577,-0.703560449,-0.382834395,1.833691972,-0.626193367,0.676535135,-0.073825697,0.1650268,-0.033277904,-0.078253573,-0.017027647,-0.327219624,-0.767422505,0.006936511,-0.160597188,0.20517143,-0.39219905,0.03034841,0.045207107,117.7,0
1.800878431,0.432128046,-1.436612066,3.572057069,1.520813306,1.434755564,0.308091811,0.288125102,-1.055858589,1.333402438,-0.828340643,-0.380313169,-0.902639788,0.616991388,-0.429265792,-0.540188025,0.369578477,-2.093786149,-2.381963008,-0.395864778,0.057532038,0.263603132,0.205487071,-0.386269525,-0.009550075,0.088201052,-0.021614227,-0.063759973,23.55,0
-1.498197455,1.481617614,0.794745234,-0.81432885,-0.005118347,0.808684281,-0.268711651,1.130326196,-0.440799362,-1.04169383,-0.107118821,1.254149553,1.253842204,0.372687657,-0.089852932,0.611574841,-0.682811409,0.774060525,1.027171971,0.019645767,-0.127198694,-0.524066366,-0.242839574,-0.159734446,0.542645273,-0.409361589,-0.058908252,-0.009412559,20,0
2.062704769,0.015871922,-1.733317387,0.433828253,0.270499056,-0.853695482,0.046617911,-0.107487648,0.770142152,-0.332617483,-0.810775534,-0.806705069,-1.788466387,-0.470140332,0.453295611,0.337492693,0.643889595,-0.177964401,-0.015542192,-0.280745751,-0.378263771,-1.067869822,0.371405168,0.458053947,-0.338827777,0.181472575,-0.071593198,-0.03469562,1.98,0
1.855086424,-0.056489578,-2.531040725,1.208303106,0.882224085,-1.053288069,1.068685949,-0.425114945,-0.365760797,0.539503707,0.369866789,0.132210344,-1.403938905,1.343120004,-0.836619439,-0.562555022,-0.460649174,0.203712724,0.023599929,-0.136722323,0.394066454,1.006308022,-0.355686406,-0.369794356,0.799834782,-0.197400937,-0.083404481,-0.075694627,115.2,0
1.207330924,0.138464407,0.042234105,1.20746281,0.223343296,0.288407277,0.043139898,0.050766879,0.390553203,-0.118887287,-1.334493249,0.103151159,-0.266692689,0.07405076,-0.001293569,-0.464660988,-0.024390853,-0.668751549,-0.052580822,-0.164824777,-0.155057623,-0.237408578,-0.170240165,-0.766248682,0.762144397,-0.260105088,0.035441955,0.008247687,16.73,0
1.76445027,-1.09060461,-0.292212926,0.757058857,-1.236078942,-0.424198763,-0.67171507,-0.057120277,-0.147299602,0.943897317,-1.102934349,-0.224851593,-0.127388174,0.049429731,0.743337121,-0.996474499,-0.431293843,1.333547086,-1.457102404,-0.392711129,-0.388940461,-0.922467659,0.32623562,-0.13906457,-0.591683845,-0.933873559,0.053698701,0.005967188,157,0
1.950108316,-0.359075998,-0.322381205,0.295703152,-0.409087635,0.131750988,-0.679765436,0.106849104,1.007464355,-0.038236517,0.936238802,1.80402384,1.284719523,-0.262077172,-0.321647309,0.227535135,-0.830577855,0.562615769,0.047497618,-0.111823284,0.253457161,0.985006902,0.136442936,0.821921868,-0.069237687,-0.272672811,0.042057285,-0.037222927,4.99,0
1.251501065,-1.360919688,0.835964166,-1.281093454,-1.670547341,-0.024016368,-1.281843691,0.074947962,-1.692347311,1.293786489,0.298003,-0.417573145,0.882913853,-0.480664051,1.288758281,-0.845620219,1.036955929,-0.739406973,-1.315272279,-0.22611489,0.064527722,0.527885475,0.033338491,0.10141982,0.135696776,-0.073046746,0.074708983,0.036927358,83,0
-1.0241481,0.390707685,0.746758448,-0.588612485,1.235924601,-1.098337458,1.00437456,-0.138688655,-0.580520643,-0.524666497,-1.146457038,-0.039269886,0.450699553,0.220427282,0.151319889,0.384801252,-0.822194659,-0.522599247,-0.146349837,0.339670767,-0.299031465,-1.10078733,0.134172985,-0.48176453,-0.041947839,0.022777576,0.233076717,0.186576396,59.95,0
2.181316571,-1.576322898,-1.078629366,-2.002942225,-0.331772472,1.669227042,-1.638350404,0.469610257,-1.315906975,1.577794482,0.729655533,0.079136608,0.798621325,-0.39044214,0.047720026,-0.90627914,0.724477706,-0.622952863,-0.726129523,-0.463361253,-0.063340336,0.420881128,0.285053219,-0.957027133,-0.403044906,-0.095021944,0.070466396,-0.065866451,7.8,0
2.017532688,-0.046412302,-2.375780784,-0.041693867,0.786242445,-1.252595803,0.909112443,-0.580504147,0.071547461,-0.043130307,-0.68269087,0.590495247,0.791638734,0.640857232,0.348952293,-0.587989164,-0.394571711,-0.533282174,0.16480636,-0.007331191,0.182263456,0.513127719,-0.105336392,0.660772766,0.486252151,0.206405949,-0.09955317,-0.059409327,76.28,0
1.317808107,0.426610436,-0.014865876,0.485609992,0.145703084,-0.571420426,0.154465471,-0.223468201,-0.101011783,-0.317996034,-0.600276046,0.630975034,1.635720904,-0.589183606,1.015697146,0.663165127,-0.381870675,-0.181497787,0.10915371,0.024973991,-0.328642826,-0.879327858,0.010659137,-0.473861823,0.370729892,0.142908031,-0.015650302,0.024746303,0.89,0
-1.601385446,-0.248963731,1.234650333,0.482483683,-0.601439783,-0.265118363,-0.099496592,0.533202759,-1.45091272,0.228492248,-1.543626187,-0.787853739,-0.502188371,0.40963895,0.676285455,-1.694492527,0.346650138,1.743805094,-0.23462212,0.090054393,-0.18511831,-0.491534384,0.018958738,-0.175655233,0.578311544,-0.348551588,0.211108635,-0.025470495,138,0
-0.977311807,-0.787580901,-2.074961703,0.836000186,2.206063176,-2.659900603,0.342827446,-0.082011839,-0.770646926,-0.019215984,-1.2092533,0.009331799,-0.304239214,1.364206119,-0.225280247,-1.182489752,0.370536234,-0.344493324,0.730028934,0.261273919,0.73653362,1.583585967,-0.031821497,0.111646342,-1.396850986,0.524688032,0.2069848,-0.032731212,0,0
1.920239316,-1.07407875,-1.494345158,-0.525466867,-0.530409751,-0.698941691,-0.204004856,-0.266009624,-0.848317378,1.085693829,0.434869709,0.423251816,0.381017893,0.443805405,-0.147160556,-1.104893168,-0.620859647,1.745072871,-0.621211183,-0.315827973,-0.031294592,0.171310058,-0.047631032,-0.366064616,-0.094897836,0.785933815,-0.089990909,-0.055378754,137.85,0
1.088782454,-0.424874643,1.191503129,0.722824901,-1.046838617,0.434353726,-0.949037234,0.480467881,0.997285569,-0.052497916,0.814692198,0.056135503,-2.238366402,0.252211119,-0.00998958,0.169382496,-0.022378767,0.078390899,-0.094963506,-0.256006693,-0.03595831,-0.022456399,0.071705679,-0.005768957,0.076776274,0.336405108,0.014911047,0.009366979,11.5,0
-0.87626652,0.989877845,1.109143647,0.431673771,0.082297388,-0.127249997,0.93210854,-0.055072314,-0.917607464,0.278672398,1.80280638,0.810688769,0.226109082,0.447071632,0.670057936,-0.655909271,0.144597089,-0.2642246,0.86894847,0.093171617,0.084749568,0.450437692,-0.039625208,0.277986301,-0.14051968,0.465933704,0.130689605,0.137820692,66.98,0
-0.569421464,-0.268940345,2.012199544,-3.15368077,-0.987947448,-0.551030204,-0.102431655,-0.388387329,0.950203458,0.233207104,-0.824992381,-0.236151678,0.66049384,-1.032834918,1.782589126,-1.469549798,-0.72686036,2.12445972,-0.47540731,-0.035001828,-0.204780196,0.506759866,-0.220059128,-0.09898509,-0.396717309,-0.046506896,0.085066924,-0.127609864,25,0
0.669329911,-1.058437528,1.011151971,0.590391022,-1.349968484,-0.294965157,-0.337490694,-0.168860471,2.194921993,-0.92102774,0.469892429,-1.516713246,2.742332263,0.854537098,-0.513838831,0.124718323,0.609030618,-0.178549284,-0.067690027,0.537027047,-0.084537358,-0.403090456,-0.192102145,0.436453925,0.017754647,0.918409983,-0.108290937,0.061702209,294.19,0
-0.983988581,-0.078267295,2.928839199,1.704555812,-0.372430817,0.7808033,-0.624299475,0.561470603,0.779681466,-0.588208736,-1.383704399,-0.334010322,-1.487266546,-0.58391642,-0.437715854,-1.219449143,0.992830008,-0.100390169,0.888751333,0.10609247,0.168645447,0.735586539,-0.25908206,0.098521572,0.389054095,0.091488606,0.143361196,0.093952806,27.72,0
